epochs,loss,val_loss,rmse,val_rmse
81,0.2609472870826721,0.24049200117588043,0.5108299851417542,0.4903998374938965
82,0.26057422161102295,0.24258066713809967,0.5104647278785706,0.49252480268478394
83,0.2606249153614044,0.24016311764717102,0.5105143785476685,0.490064412355423
84,0.2602531611919403,0.2399436980485916,0.510150134563446,0.48984047770500183
85,0.26025018095970154,0.23934170603752136,0.510147213935852,0.4892256259918213
86,0.2601008415222168,0.24244748055934906,0.5100008249282837,0.4923895597457886
87,0.2595474123954773,0.23810337483882904,0.5094579458236694,0.4879583716392517
88,0.25952333211898804,0.23757311701774597,0.5094343423843384,0.48741471767425537
89,0.2596355676651001,0.2399393767118454,0.5095444917678833,0.48983606696128845
90,0.2591574490070343,0.23835356533527374,0.5090751051902771,0.4882146716117859
91,0.2589554190635681,0.24018949270248413,0.508876621723175,0.49009132385253906
92,0.25904783606529236,0.23737213015556335,0.508967399597168,0.4872085154056549
93,0.2585572898387909,0.23781107366085052,0.5084853172302246,0.4876587688922882
94,0.2587151527404785,0.23770174384117126,0.508640468120575,0.4875466525554657
95,0.2587113380432129,0.23867706954479218,0.5086367726325989,0.48854586482048035
96,0.2582894265651703,0.23684009909629822,0.5082218050956726,0.48666220903396606
97,0.25822514295578003,0.23762859404087067,0.5081585645675659,0.48747164011001587
98,0.25767379999160767,0.23930573463439941,0.5076158046722412,0.4891888499259949
99,0.25756269693374634,0.23958267271518707,0.5075063705444336,0.48947182297706604
