epochs,loss,val_loss,rmse,val_rmse
0,2.4893500804901123,2.29072642326355,0.5981413125991821,0.553678572177887
1,2.156339406967163,1.9978625774383545,0.5582073330879211,0.5374443531036377
2,1.88163423538208,1.7394421100616455,0.5486422181129456,0.5324062705039978
3,1.6351056098937988,1.5041533708572388,0.5441752076148987,0.5277187824249268
4,1.4127532243728638,1.2928749322891235,0.5413187742233276,0.5250166058540344
5,1.212971806526184,1.104207158088684,0.5391243100166321,0.5229698419570923
6,1.0352835655212402,0.9379963874816895,0.537003219127655,0.5208695530891418
7,0.8797478675842285,0.7942909002304077,0.5347375273704529,0.5192959308624268
8,0.7466598153114319,0.6754530668258667,0.533129870891571,0.5212675333023071
9,0.6351310610771179,0.5701674818992615,0.5319945216178894,0.5162438154220581
10,0.5437633395195007,0.4947524964809418,0.5308923125267029,0.520781934261322
11,0.4724019467830658,0.4270414710044861,0.5299468040466309,0.5139701962471008
12,0.42009437084198,0.38291552662849426,0.5289846062660217,0.5123064517974854
13,0.38417163491249084,0.3541872501373291,0.5279542207717896,0.5119875073432922
14,0.35962843894958496,0.3337835967540741,0.5271076560020447,0.5107657313346863
15,0.34306859970092773,0.3203057050704956,0.5261856317520142,0.5096448063850403
16,0.33229607343673706,0.3111136555671692,0.5252895951271057,0.5083138942718506
17,0.3249915540218353,0.3049803674221039,0.5246711373329163,0.5079704523086548
18,0.3196822702884674,0.30160683393478394,0.5243262052536011,0.5086818933486938
19,0.31571251153945923,0.3019227981567383,0.5239102244377136,0.5120123624801636
20,0.3129080832004547,0.3016156852245331,0.5237025618553162,0.5137443542480469
21,0.3106343150138855,0.29419103264808655,0.5233239531517029,0.5081412196159363
22,0.309060275554657,0.2907239496707916,0.5232518911361694,0.5060790181159973
23,0.30753830075263977,0.30236008763313293,0.522953987121582,0.5184925198554993
24,0.30626019835472107,0.28940001130104065,0.5227423906326294,0.5068222880363464
25,0.30532851815223694,0.2923011779785156,0.5227118730545044,0.5105171203613281
26,0.3043220639228821,0.2875675857067108,0.5225467681884766,0.5066255331039429
27,0.30347898602485657,0.28561538457870483,0.522396981716156,0.5053091049194336
28,0.302793949842453,0.28845763206481934,0.5222756862640381,0.5086170434951782
29,0.3019905388355255,0.2850106954574585,0.5219863057136536,0.5056490302085876
30,0.3013472557067871,0.2892550528049469,0.5217368006706238,0.5102301239967346
31,0.30095696449279785,0.2833392322063446,0.5217368602752686,0.5048332810401917
32,0.30036547780036926,0.28545132279396057,0.5214786529541016,0.5072051882743835
33,0.2999553084373474,0.2839207351207733,0.5213419198989868,0.50587397813797
34,0.29980358481407166,0.2816588282585144,0.5214380621910095,0.5038576722145081
35,0.2994144558906555,0.29028335213661194,0.5212567448616028,0.5124729871749878
36,0.29894834756851196,0.28104233741760254,0.520988404750824,0.5035706162452698
37,0.29868999123573303,0.2832052707672119,0.5209100246429443,0.5058687925338745
38,0.298258900642395,0.28206977248191833,0.5206343531608582,0.5048844218254089
39,0.29789385199546814,0.2852709889411926,0.5203956961631775,0.5083003640174866
40,0.2974766492843628,0.2801336944103241,0.5201511383056641,0.5032182931900024
41,0.2973737120628357,0.28009849786758423,0.5201466083526611,0.5033364295959473
42,0.29667842388153076,0.27967020869255066,0.5196008682250977,0.5030425190925598
43,0.29660528898239136,0.27902892231941223,0.5196421146392822,0.5024423599243164
44,0.2958912253379822,0.2812352776527405,0.5189951062202454,0.5048022270202637
45,0.29545751214027405,0.27955788373947144,0.5186834335327148,0.5031574964523315
46,0.2949204444885254,0.2781922221183777,0.5182164311408997,0.5018253922462463
47,0.2945133149623871,0.28827181458473206,0.5178948044776917,0.511820375919342
48,0.29422539472579956,0.2766530215740204,0.5176821351051331,0.5003530383110046
49,0.29401126503944397,0.27698227763175964,0.5174733996391296,0.5007610321044922
50,0.29370754957199097,0.275566965341568,0.5172217488288879,0.49945467710494995
51,0.29352712631225586,0.27760007977485657,0.517108142375946,0.5015720725059509
52,0.2930874824523926,0.27765342593193054,0.5167428255081177,0.5016193985939026
53,0.29314321279525757,0.2771177291870117,0.5168274641036987,0.501154363155365
54,0.2928101718425751,0.2760078012943268,0.5165694355964661,0.5000646114349365
55,0.29277247190475464,0.2754914462566376,0.5166061520576477,0.49967440962791443
56,0.2924838066101074,0.2757916748523712,0.5164059400558472,0.5000268220901489
57,0.29253271222114563,0.2741020619869232,0.5165236592292786,0.49838748574256897
58,0.29236355423927307,0.27468597888946533,0.5164179801940918,0.49903273582458496
59,0.29232022166252136,0.27670130133628845,0.5164627432823181,0.5011577606201172
60,0.29207608103752136,0.27949097752571106,0.5162981152534485,0.5039820671081543
61,0.29186081886291504,0.2740519940853119,0.5161573886871338,0.49861815571784973
62,0.2918470799922943,0.27428337931632996,0.5161682963371277,0.4989064037799835
63,0.29171815514564514,0.2742239236831665,0.5161435008049011,0.49896132946014404
64,0.29151177406311035,0.27431178092956543,0.5159805417060852,0.4990644156932831
65,0.29158541560173035,0.2736894190311432,0.5161290168762207,0.49853506684303284
66,0.2914164960384369,0.27398860454559326,0.5160382986068726,0.4988985061645508
67,0.29121828079223633,0.27506640553474426,0.5159087777137756,0.5000317096710205
68,0.2911220192909241,0.27346664667129517,0.5158389806747437,0.49843981862068176
69,0.2912009060382843,0.2763865888118744,0.5159828066825867,0.5014867782592773
70,0.2909943163394928,0.2735212445259094,0.5158406496047974,0.49863606691360474
71,0.2908848524093628,0.2738003134727478,0.5157937407493591,0.49893131852149963
72,0.2907647490501404,0.2750204801559448,0.5157161951065063,0.5002379417419434
73,0.2907199263572693,0.2724343240261078,0.5157515406608582,0.49774616956710815
74,0.29050663113594055,0.2757563889026642,0.5155965089797974,0.5010880827903748
75,0.2905280292034149,0.27327731251716614,0.5156607627868652,0.4986834228038788
76,0.29040205478668213,0.2784065902233124,0.5155961513519287,0.5038127899169922
77,0.29013124108314514,0.2728075385093689,0.5153958201408386,0.4983810782432556
78,0.290198415517807,0.27180007100105286,0.5155120491981506,0.4974249005317688
79,0.2899627685546875,0.27333176136016846,0.5153427720069885,0.49899691343307495
80,0.2897762954235077,0.2717083692550659,0.5152115225791931,0.49743911623954773
81,0.2897047698497772,0.2781639099121094,0.5151681900024414,0.5039524435997009
