epochs,loss,val_loss,rmse,val_rmse
0,1.0834453105926514,0.9950743317604065,0.6215842366218567,0.5688082575798035
1,0.9745939373970032,0.9271784424781799,0.5724083185195923,0.5516523122787476
2,0.9126470685005188,0.8715222477912903,0.5597051382064819,0.5433347821235657
3,0.8597097992897034,0.8202633261680603,0.5531186461448669,0.537268877029419
4,0.8117716908454895,0.7735105156898499,0.5492449402809143,0.5334445834159851
5,0.7671719193458557,0.7307984828948975,0.5465235710144043,0.531390905380249
6,0.7252123355865479,0.6908091902732849,0.5442871451377869,0.5299896001815796
7,0.6857327818870544,0.6532044410705566,0.5424021482467651,0.5288567543029785
8,0.648776650428772,0.6154671311378479,0.5408347845077515,0.5255489945411682
9,0.6140339374542236,0.5823810696601868,0.5394712686538696,0.5246220231056213
10,0.5816562175750732,0.5504297614097595,0.5382485389709473,0.5229068398475647
11,0.5511924624443054,0.5224286317825317,0.5371049046516418,0.5232083797454834
12,0.5226460099220276,0.49342063069343567,0.5359197854995728,0.5204789638519287
13,0.4962556064128876,0.46798768639564514,0.5347950458526611,0.519321084022522
14,0.4717193841934204,0.4447624981403351,0.5335452556610107,0.5182738900184631
15,0.44930171966552734,0.4228922128677368,0.5323339104652405,0.5166730284690857
16,0.4289839267730713,0.40424180030822754,0.5313181281089783,0.5163236856460571
17,0.4107894003391266,0.3862724006175995,0.5305455923080444,0.514839231967926
18,0.39444467425346375,0.37157031893730164,0.529862105846405,0.5148513317108154
19,0.38016024231910706,0.3580360412597656,0.5294379591941833,0.5143431425094604
20,0.3673914670944214,0.345882385969162,0.5287827253341675,0.513444185256958
21,0.3566162586212158,0.3363315165042877,0.5284610986709595,0.5135034918785095
22,0.3474125564098358,0.32821494340896606,0.5280836820602417,0.5133734345436096
23,0.3396786153316498,0.3207206726074219,0.5276444554328918,0.5123990774154663
24,0.3335316777229309,0.31467193365097046,0.5273204445838928,0.5115154385566711
25,0.3284635543823242,0.31041547656059265,0.5267559885978699,0.5111529231071472
26,0.32456278800964355,0.3098677098751068,0.5263058543205261,0.5135238170623779
27,0.3214305341243744,0.3055175840854645,0.5259256958961487,0.5117521286010742
28,0.31874561309814453,0.30192995071411133,0.5255785584449768,0.5103118419647217
29,0.31636494398117065,0.3022310137748718,0.5251591205596924,0.512324869632721
30,0.3142777383327484,0.2972479462623596,0.5247336626052856,0.508942186832428
31,0.3123336136341095,0.29610487818717957,0.5242182612419128,0.5091046690940857
32,0.3109087646007538,0.294204443693161,0.5239886045455933,0.5083167552947998
33,0.30948102474212646,0.3021838963031769,0.5236103534698486,0.5169907212257385
34,0.30849120020866394,0.29072320461273193,0.5234715938568115,0.5066075921058655
35,0.3076023757457733,0.2896674573421478,0.5233520269393921,0.5062792301177979
36,0.3065709173679352,0.29129162430763245,0.5229995846748352,0.5085245966911316
37,0.3059069514274597,0.28988200426101685,0.5229765772819519,0.5077065825462341
38,0.30514436960220337,0.28870126605033875,0.5228028297424316,0.5071017742156982
39,0.304501473903656,0.28796958923339844,0.52266925573349,0.5068889260292053
40,0.30382096767425537,0.28874945640563965,0.5224944353103638,0.5080788135528564
41,0.3031567931175232,0.28717148303985596,0.5222936272621155,0.506955623626709
42,0.3024919927120209,0.28586626052856445,0.5220542550086975,0.5060744881629944
43,0.30197104811668396,0.28536245226860046,0.5219314098358154,0.5059391260147095
44,0.3012778162956238,0.28462493419647217,0.5215821862220764,0.5055387616157532
45,0.30058589577674866,0.28485965728759766,0.5212385058403015,0.5061025023460388
46,0.2998858690261841,0.28437700867652893,0.5208818912506104,0.50590980052948
47,0.29936522245407104,0.2828972637653351,0.5206311345100403,0.5046932101249695
48,0.2987219989299774,0.28240999579429626,0.5202812552452087,0.5044490098953247
49,0.29816117882728577,0.2823910117149353,0.5199266076087952,0.5046616792678833
50,0.29755017161369324,0.280534565448761,0.5195777416229248,0.5030331015586853
51,0.29716140031814575,0.27971151471138,0.5193946361541748,0.502434253692627
52,0.2966615557670593,0.2813289165496826,0.519125759601593,0.5042552351951599
53,0.2962798774242401,0.27832069993019104,0.5189279913902283,0.5014312863349915
54,0.2957117259502411,0.2794601619243622,0.5185818672180176,0.5027318596839905
55,0.2952100932598114,0.277959406375885,0.5182279348373413,0.5014083385467529
56,0.29463812708854675,0.28692755103111267,0.5178502798080444,0.5104084610939026
57,0.2942323386669159,0.2758878469467163,0.5175982713699341,0.4996429979801178
58,0.29389840364456177,0.2772977650165558,0.5174176692962646,0.5012168884277344
59,0.2936003804206848,0.27929794788360596,0.5172550082206726,0.503358006477356
60,0.29315704107284546,0.27686700224876404,0.5169622302055359,0.5010100603103638
61,0.2926080524921417,0.2765972912311554,0.5165261030197144,0.5008929967880249
62,0.29234078526496887,0.27671656012535095,0.516383707523346,0.5010725855827332
63,0.29199743270874023,0.27473509311676025,0.5161741375923157,0.49917468428611755
64,0.29173558950424194,0.2768968343734741,0.5159963369369507,0.5014781951904297
65,0.2912740111351013,0.27436643838882446,0.5156675577163696,0.4990707039833069
66,0.2910526394844055,0.27419987320899963,0.5155829787254333,0.499000608921051
67,0.29082319140434265,0.2744868993759155,0.5154497027397156,0.4994232654571533
68,0.2905087471008301,0.27407294511795044,0.515263020992279,0.4991445541381836
69,0.29023805260658264,0.27479806542396545,0.5151101350784302,0.4999702274799347
70,0.28996744751930237,0.2768588662147522,0.5149328708648682,0.5021422505378723
71,0.28980305790901184,0.2743082046508789,0.5148865580558777,0.49966511130332947
72,0.28955239057540894,0.27210310101509094,0.5147281885147095,0.4975871741771698
73,0.28941842913627625,0.27264487743377686,0.5146892666816711,0.49816200137138367
74,0.289090633392334,0.273579478263855,0.5144656300544739,0.49918320775032043
75,0.2889220118522644,0.2721111476421356,0.5143693089485168,0.49779850244522095
76,0.28882643580436707,0.2717297673225403,0.5143688321113586,0.49748438596725464
77,0.2885407507419586,0.27191272377967834,0.514167070388794,0.49781277775764465
78,0.2882934808731079,0.274012953042984,0.5140313506126404,0.49999094009399414
79,0.2881629467010498,0.2737622559070587,0.5139803290367126,0.49981361627578735
80,0.28805992007255554,0.27058854699134827,0.5139793157577515,0.4967195689678192
81,0.287858784198761,0.27284902334213257,0.5138587355613708,0.4990745484828949
82,0.28752338886260986,0.2706749141216278,0.5136135816574097,0.4969800114631653
83,0.28748419880867004,0.2746340334415436,0.5136532783508301,0.5010381937026978
84,0.28735801577568054,0.27089300751686096,0.5135981440544128,0.4973214864730835
85,0.28718259930610657,0.27205297350883484,0.5134806632995605,0.49855807423591614
86,0.28724685311317444,0.2708691656589508,0.5136116147041321,0.4974299371242523
87,0.28710681200027466,0.2702072858810425,0.5135508179664612,0.49687430262565613
88,0.28697216510772705,0.26998138427734375,0.5134745240211487,0.4967004656791687
89,0.2868155539035797,0.2697928249835968,0.5133935213088989,0.4965674579143524
90,0.2867093086242676,0.2695065140724182,0.5133320093154907,0.49634212255477905
91,0.2866726815700531,0.2700707018375397,0.5133410692214966,0.4969359040260315
92,0.2864938974380493,0.27453798055648804,0.5132274031639099,0.5014603137969971
93,0.2865104377269745,0.27156567573547363,0.5132922530174255,0.4985424280166626
94,0.28629666566848755,0.2719520628452301,0.5131292343139648,0.49898719787597656
95,0.286162406206131,0.27000367641448975,0.5130603313446045,0.4970775842666626
96,0.2862033545970917,0.2697942852973938,0.513137936592102,0.4969298541545868
97,0.28619804978370667,0.2720126509666443,0.5131990909576416,0.49920305609703064
98,0.2860323190689087,0.2711258828639984,0.5130919218063354,0.49835869669914246
99,0.28606465458869934,0.27006736397743225,0.5131656527519226,0.4973776042461395
